product_id	product_name	product_class	category_hierarchy	product_features
4288	brightech skylite led torchiere floor lamp – bright , high lumen uplight for reading in living rooms & offices - 3 way dimmable to 30 % brightness - tall standing pole light - black	Floor Lamps	Lighting / Table & Floor Lamps / Floor Lamps	whatisdrydamporwetlocationlisted : this indicates whether the fixture is safe to use in dry locations , damp locations ( moist environments ) , or wet locations ( direct exposure to water ) .|voltage:120|dsprimaryproductstyle : modern|basedepth-fronttoback:10|basewidth-sidetoside:10|integratedledcolortemperature:3000|overallwidth-sidetoside:10|integratedledratedlifespan:20000|overalldepth-fronttoback:10|producttype : torchiere|integratedledbrightnesslumens:1750|settype : single|warrantydetails : if for any reason you are not satisfied with your purchase , please contact us because our number o
30509	progressive international citrus juicer	Slicers, Peelers And Graters	Kitchen & Tabletop / Kitchen Utensils & Tools / Fruit & Vegetable Tools / Presses & Reamers	manualorelectric : manual|foodcompatibility : fruit|primarymaterial : plastic|overallheight-toptobottom:4|handheldorcountertop : countertop|whatsincluded:1 citrus juicer , 1 lid|overallwidth-sidetoside:4.3|productcare : dishwasher safe|overallproductweight:0.34|overalldepth-fronttoback:4.3|color : clear|producttype : reamer|numberofpiecesincluded:2|countryoforigin : china
28025	canadian pine christmas garland	Garlands & Swag	Décor & Pillows / Flowers & Plants / Garlands & Swag	tipcount:1500|overallproductweight:0.9|overalldepth-fronttoback:14|holidayoccasion : christmas|planttype : artificial|tipcount:2400|overalldepth-fronttoback:8|tipcount:3000|producttype : garland|overalllength-endtoend:1200|tipcount:200|overallproductweight:2.25|overallproductweight:5|overallproductweight:10|productcare : spot clean|overallheight-toptobottom:8|overallproductweight:12|tipcount:1000|tipcount:2800|overallheight-toptobottom:12|overalllength-endtoend:108|overalldepth-fronttoback:12|overalllength-endtoend:600|tipcount:300|location : all outdoor use|season : winter|overallproductweigh
14422	tool-free classic sienna one inch series curved landscape edging	Landscaping Screens & Bridges	Landscaping Screens & Bridges	toolsneededforassembly : hammer or mallet . electric drill or screwdriver|overallproductweight:19|warrantylength:5 years|additionaltoolsrequirednotincluded : screw driver|producttype : landscape edging|additionaltoolsrequirednotincluded : power drill|warrantylength : lifetime|overallheight-toptobottom:5.5|additionaltoolsrequirednotincluded : hammer|:38|warrantydetails : limited lifetime ( registration required ) / 5-year warranty ( no registration required ) |overallwidth-sidetoside:192|toolsneededforinstallation : hammer or mallet . electric drill or screwdriver|overalldepth-fronttoback:1|cer
8999	4-in-1 child climbing rocking horse straight	Slides	Outdoor / Outdoor Recreation / Backyard Play / Playground Slides	primaryslidematerial : plastic|countryoforigin-additionaldetails : made in china|overallheight-toptobottom:20.8|overalldepth-fronttoback:15.7|color : blue|slidingtype : straight|location : indoor / outdoor use|agegroup:3 to 4 years|overallproductweight:10.58|overallwidth-sidetoside:31.8|deck : no|productwarranty : no|built-inwatersprayer : no|canadaproductrestriction : no|commercialwarranty : no|deckincluded : no|greenguardgoldcertified : yes|children ’ sproductcertificatecpc : yes|uniformpackagingandlabelingregulationsuplrcompliant : yes|cpsiacompliant : yes| : yes|greenguardcertified : yes|a
25923	starburst window panel	Stained Glass Panels	Décor & Pillows / Wall Décor / Stained Glass Panels / Square Shaped Stained Glass Panels	supplierintendedandapproveduse : non residential use|overallproductweight:14|color : green|primarymaterial : stained glass|overallheight-toptobottom:22|overallwidth-sidetoside:22|countryoforigin : united states|orientation : both|piecesincluded : |theme : geometric|shape : square|handcrafted : yes|hangingchainincluded : yes|supplierintendedandapproveduse : residential use
24052	vertical gemini electronic combination cabinet lock	Door Hardware Accessories	Home Improvement / Doors & Door Hardware / Door Hardware & Accessories / Door Hardware	primarymaterial : zinc|producttype : combination lock|overalldepth-fronttoback:1.38|overallheight-toptobottom:3.75|primarymaterialdetails : zinc alloy and abs construction|overallwidth-sidetoside:1.31|countryoforigin : united kingdom|overallproductweight:1|adacompliant : no|hingeincluded : no|outdooruse : no|ullisted : no|adultassemblyrequired : no|gsaapproved : no|californiaproposition65warningrequired : no|csacertified : no|installationrequired : yes
22099	antek 86 '' x 98 '' l-shape reception desk with light panels	Reception Desks	Reception Area / Reception Desks & Tables / Reception Desks & Suites	overallheight-toptobottom:46|topmaterial : laminate|desktype : reception desk|overalldepth-fronttoback:98|supplierintendedandapproveduse : non residential use|durability : water resistant|basematerial : manufactured wood|dsprimaryproductstyle : modern|desktopheight:28.5|overallproductweight:525|warrantylength:1 year|overallwidth-sidetoside:86|basefinish : white|topfinish : white|handedness : both left and right|dssecondaryproductstyle : ultra-modern|design : l-shape|suggestednumberofpeopleforassemblyinstall:2|seatingcapacity:2|cabinet : no|filingcabinetincluded : no|exteriorshelving : no|ansis
23349	koyal wholesale que pasta cooking spoon	Cooking Utensils	Kitchen & Tabletop / Kitchen Utensils & Tools / Cooking Utensils / All Cooking Utensils / Spoons Cooking Utensils	utensilheadmaterial : wood|utensilhandlematerial : wood|productcare : hand wash only|producttype : cooking spoon|color : brown|overalllengthin:12|overallproductweight:1|bastingbrushincluded : no|nutcrackersincluded : no|spatulasturnersincluded : no|cookingladlesincluded : no|skimmersincluded : no|icecreamscoopsincluded : no|tongsincluded : no|cookingspoonsincluded : no|seafoodtoolsincluded : no|utensilcrockincluded : no|set : no|potatomashersincluded : no|otheritemsincluded : no|cookingforksincluded : no|whisksincluded : no|non-stick : yes
25081	mastro conference chair	Office Chairs	Sale / Closeout / Office Chairs / Conference Office Chairs	levelofassembly : partial assembly|compatibleflooring : tile|castertype : hooded|maximumseatheight-floortoseat:24|overallheight-toptobottom:41.75|compatibleflooring : carpet|seatcolor : white|backcolor : gray|minimumseatheight-floortoseat:21|seatdepth-fronttoback:18.12|toolsneeded : allen wrench|seatupholsterymaterialdetails:100 % faux leather|seatmaterial : upholstered|backcolor : black|upholsteryfillmaterial : foam|seatwidth-sidetoside:20|additionaltoolsrequirednotincluded : all tools included|overallwidth-sidetoside:24.38|chairbackwidth-sidetoside:20.5|minimumoverallheight-toptobottom:41.75
33657	belize 36.25 '' single bathroom vanity top in gray with sink	Vanity Tops	Home Improvement / Bathroom Remodel & Bathroom Fixtures / Bathroom Vanities / Vanity Tops	overallwidth-sidetoside:36.25|topfinish : gray|overallheight-toptobottom:6|sinkbasinlength-sidetoside:42.25|sinkshape : rectangular|material : cement|sinkmaterialdetails:100 % cement|numberoffaucetholes:3|countryoforigin-additionaldetails : made in china|craftsmanshiptype : no craftsmanship|overallproductweight:81|sinkdepth-toptobottom:7|drainplacement : center|warrantylength:90 days|sinkbasinwidth-fronttoback:21.25|sinkinstallationtype : drop in|overalldepth-fronttoback:21|faucetinstallationtype : centerset|sinkfinish : gray|numberofincludedsinks:1|numberofsinkspaces:1|asmea112182compliant :
12286	grid economy metal/wire basket	Boxes, Bins, Baskets, & Buckets	Storage & Organization / Storage Containers & Drawers / All Storage Containers	overallproductweight:22|weightcapacity:25|primarymaterial : metal/wire|overallheight-toptobottom:30|supplierintendedandapproveduse : non residential use|overallwidth-sidetoside:36|shape : square|holidayoccasion : no holiday|style : modern & contemporary|producttype : basket|overalldepth-fronttoback:36|setsize:1|linerincluded : no|californiaproposition65warningrequired : no|compositewoodproductcwp : no|woven : no|handlesincluded : no|commercialorresidentialcertifications : no|certifications : no|lidincluded : no|wheelsincluded : no|canadaproductrestriction : no|commercialwarranty : no|countryof
4671	noreen owl garden stool	Accent Stools	Furniture / Living Room Furniture / Chairs & Seating / Accent Stools / Ceramic Accent Stools	basetype : drum|producttype : garden stool|pattern : solid color|dssecondaryproductstyle : ornate traditional|framematerial : ceramic|overallheight-toptobottom:17.5|productcare : wipe with damp cloth . avoid the use of chemicals and household cleaners as they may damage the finish . suitable for indoor use , avoid extreme temperature and store indoors during long periods of inclement weather.|weightcapacity:195|seatheight-floortoseat:17.5|style : eclectic|overalldepth-fronttoback:10.5|dsprimaryproductstyle : traditional|overallwidth-sidetoside:13.5|seatmaterial : |overallproductweight:17.6|col
23718	sebastien hall tree	Hall Trees|Benches	Furniture / Entry & Mudroom Furniture / Hall Trees	levelofassembly : full assembly needed|color : coffee oak|framematerial : manufactured wood|countryoforigin-additionaldetails : made in usa|distancebetweenshelves:13.63|naturalvariationtype : natural wood grain color variation|overalldepth-fronttoback:23.375|countryoforigin : united states|overallwidth-sidetoside:34.625|individualcompartmentheight-toptobottom:13.625|individualcompartmentwidth-sidetoside:14.75|shelfdepth-fronttoback:22|additionaltoolsrequirednotincluded : hammer|additionaltoolsrequirednotincluded : screw driver|style : farmhouse / country|dswoodtone : medium wood|overallheight-
12275	4 piece grid panel wire basket	Slatwall & Pegboard Accessories	Storage & Organization / Garage & Outdoor Storage & Organization / Tool Storage / Slatwall Accessories	overalldepth-fronttoback:24|overallproductweight:5.86|numberofbasketsincluded:4|parttype : bins & baskets|numberofpiecesincluded:4|warrantylength:1 year|walltype : slatwall|overallwidth-sidetoside:24|overallheight-toptobottom:4.5|color : gray|toolsneededforinstallation : none|adultassemblyrequired : no|hooksincluded : no|californiaproposition65warningrequired : no| : no|binsincluded : no|productwarranty : yes|installationrequired : yes|basketsincluded : yes|countryoforigin : china|primarymaterial : metal
17437	leroy square ergonomic comfortable bohemian design swing chair		Outdoor / Outdoor & Patio Furniture / Outdoor Seating & Patio Chairs / Porch Swings	estimatedtimetosetup:30|overallwidth-sidetoside:23|producttype : hanging porch swing|overallheight-toptobottom:51|overalldepth-fronttoback:25.5|swingcolor : cream|piecesincluded : does not apply|overallproductweight:9|weightcapacity:265|seatingcapacity:1|cushionsincluded : no|californiaproposition65warningrequired : no|canopyincluded : no|canadaproductrestriction : no|commercialwarranty : no|adirondackback : no|canopy : no|convertiblebed : no|cupholdersincluded : no|adultassemblyrequired : yes|frameincluded : yes|countryoforigin : china|purposefuldistressingtype : no distressing|supplierintend
4476	newport 36 '' single bathroom vanity	Vanities	Sale / Closeout / All Bathroom Vanities / Traditional Bathroom Vanities	overallproductweight:170|drawerinteriorheight-toptobottom:7|backsplashheight-toptobottom:3|sinklength-sidetoside:12|cabinetbasewidth-sidetoside:36|woodspecies : birch|:36|lsbinvestmentskus : birchlane|craftsmanshiptype : hand crafted|warrantylength:1 year|drawerinteriordepth-fronttoback:14.5|overallheight-toptobottom:34.5|whatisap-trap : a p-trap holds water to prevent sewer gases from entering the home through the drain . it also traps debris that has drained from the sink to prevent the plumbing system from being clogged.|numberoffunctionaldrawersvizcon:3 drawers|mountinglocation : free-stan
23999	busselton solid blackout thermal curtain panels		Décor & Pillows / Window Treatments / Curtains & Drapes / 108 Inch Curtains & Drapes	panellength-toptobottom:95|producttype : curtain|includedaccessories : no extra accessories|panellength-toptobottom:84|panellength-toptobottom:120|compatiblesinglecurtainrodpartnumber : curtain rod not included|material : polyester|piecesincluded:2 window panels|singlepanelwidth-sidetoside:38|singlepanelweight:3.49|singlepanelweight:2.89|holidayoccasion : no holiday|lifestage : adult|panellength-toptobottom:63|lightfiltration : blackout|panellength-toptobottom:108|singlepanelweight:5.79|singlepanelweight:4.29|cleaningmethod : mesh bag , similar colors , gentle cycle , non-chlorine bleach . do
4644	karg 3 piece accent tray set	Decorative Trays	Décor & Pillows / Home Accessories / Decorative Trays / Bamboo Decorative Trays	type : serving|overallinteriorlength-endtoend:12|pattern : solid color|dsprimaryproductstyle : traditional|overallwidth-sidetoside:16|finish : weathered burgundy|material : bamboo|shape : rectangle|overallproductweight:6.16|dssecondaryproductstyle : ornate traditional|numberoftrays:1|countryoforigin : china
30051	henry fireplace shelf mantel	Mantels	Home Improvement / Heating, Cooling & Air Quality / Heating / Fireplace Mantels & Accessories / Fireplace Mantels / White Fireplace Mantels	hearthtype : standard|overalldepth-fronttoback:9|overallproductweight:28|countryoforigin : viet nam|primarymaterial : mdf|overallwidth-sidetoside:60|overallheight-toptobottom:8|producttype : shelf mantel|partsneeded : mounting hardware to attach the hanger board to the mounting surface|dswoodtone : espresso wood|overallwidth-sidetoside:48|primarymaterialdetails : mdf|overallwidth-sidetoside:72|style : modern & contemporary|backsplashincluded : no|solidwood : no|californiaproposition65warningrequired : no|handcarved : no|storageincluded : no|corbelsincluded : no|mountinghardwareincluded : no| :
